route,t,lat,lon,speed,speed_kmh,accel,signal,signal_1,signal_2,time_since_last_good,signal_bars,rsrp_dbm,rsrq_db,sinr_db,tower_distance_m,tower_count_nearby,real_tower_visible,rsrp_1,sinr_1,signal_delta,rsrp_delta,handover,distance_since_last_good_m
mixed_route,1828.0,13.041152,77.617776,0.0,0.0,0.0,0,0,0,1186.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10686.02
mixed_route,1829.0,13.041152,77.617776,0.0,0.0,0.0,0,0,0,1187.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10686.02
mixed_route,1830.0,13.041152,77.617776,0.0,0.0,0.0,0,0,0,1188.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10686.02
mixed_route,1831.0,13.041152,77.617776,0.0,0.0,0.0,0,0,0,1189.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10686.02
mixed_route,1832.0,13.041152,77.617776,21.87,78.7,6.0,0,0,0,1190.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10707.89
mixed_route,1833.0,13.041226,77.61895,0.0,0.0,-6.0,0,0,0,1191.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10707.89
mixed_route,1834.0,13.041226,77.61895,0.0,0.0,0.0,0,0,0,1192.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10707.89
mixed_route,1835.0,13.041226,77.61895,0.0,0.0,0.0,0,0,0,1193.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10707.89
mixed_route,1836.0,13.041226,77.61895,0.0,0.0,0.0,0,0,0,1194.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10707.89
mixed_route,1837.0,13.041226,77.61895,0.0,0.0,0.0,0,0,0,1195.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10707.89
mixed_route,1838.0,13.041226,77.61895,0.0,0.0,0.0,0,0,0,1196.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10707.89
mixed_route,1839.0,13.041226,77.61895,0.0,0.0,0.0,0,0,0,1197.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10707.89
mixed_route,1840.0,13.041226,77.61895,0.0,0.0,0.0,0,0,0,1198.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10707.89
mixed_route,1841.0,13.041226,77.61895,0.0,0.0,0.0,0,0,0,1199.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10707.89
mixed_route,1842.0,13.041226,77.61895,0.0,0.0,0.0,0,0,0,1200.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10707.89
mixed_route,1843.0,13.041226,77.61895,0.0,0.0,0.0,0,0,0,1201.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10707.89
mixed_route,1844.0,13.041226,77.61895,0.0,0.0,0.0,0,0,0,1202.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10707.89
mixed_route,1845.0,13.041226,77.61895,0.0,0.0,0.0,0,0,0,1203.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10707.89
mixed_route,1846.0,13.041226,77.61895,0.0,0.0,0.0,0,0,0,1204.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10707.89
mixed_route,1847.0,13.041226,77.61895,13.74,49.4,6.0,0,0,0,1205.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10721.63
mixed_route,1848.0,13.041226,77.61895,15.06,54.2,1.32,0,0,0,1206.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10736.69
mixed_route,1849.0,13.041226,77.61895,15.38,55.4,0.32,0,0,0,1207.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10752.07
mixed_route,1850.0,13.041226,77.61895,18.92,68.1,3.54,0,0,0,1208.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10770.99
mixed_route,1851.0,13.041202,77.619465,22.85,82.3,3.93,0,0,0,1209.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10793.84
mixed_route,1852.0,13.041186,77.619624,2.82,10.2,-6.0,0,0,0,1210.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10796.66
mixed_route,1853.0,13.041186,77.619624,7.08,25.5,4.26,0,0,0,1211.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10803.74
mixed_route,1854.0,13.041186,77.619624,6.74,24.3,-0.34,0,0,0,1212.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10810.48
mixed_route,1855.0,13.041186,77.619624,9.43,34.0,2.69,0,0,0,1213.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10819.91
mixed_route,1856.0,13.041186,77.619624,22.92,82.5,6.0,0,0,0,1214.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10842.83
mixed_route,1857.0,13.041186,77.619624,9.59,34.5,-6.0,0,0,0,1215.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10852.42
mixed_route,1858.0,13.041186,77.619624,13.91,50.1,4.32,0,0,0,1216.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10866.33
mixed_route,1859.0,13.041186,77.619624,16.24,58.5,2.33,0,0,0,1217.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10882.57
mixed_route,1860.0,13.041186,77.619624,19.75,71.1,3.51,0,0,0,1218.0,0,-119.86,-19.971,-9.943,1247.72,1,0,-120.0,-10.0,0,0.14,0,10902.32
mixed_route,1861.0,13.041186,77.619624,14.95,53.8,-4.8,0,0,0,1219.0,0,-119.9,-19.979,-9.958,1248.32,1,0,-119.86,-9.943,0,-0.04,0,10917.27
mixed_route,1862.0,13.041186,77.619624,9.81,35.3,-5.14,0,0,0,1220.0,0,-119.93,-19.985,-9.97,1248.8,1,0,-119.9,-9.958,0,-0.03,0,10927.08
mixed_route,1863.0,13.041186,77.619624,0.0,0.0,-6.0,0,0,0,1221.0,0,-119.96,-19.991,-9.982,1249.28,1,0,-119.93,-9.97,0,-0.03,0,10927.08
mixed_route,1864.0,13.041186,77.619624,0.0,0.0,0.0,0,0,0,1222.0,0,-119.98,-19.995,-9.991,1249.64,1,0,-119.96,-9.982,0,-0.02,0,10927.08
mixed_route,1865.0,13.041186,77.619624,0.0,0.0,0.0,0,0,0,1223.0,0,-119.99,-19.998,-9.997,1249.88,1,0,-119.98,-9.991,0,-0.01,0,10927.08
mixed_route,1866.0,13.041186,77.619624,0.0,0.0,0.0,0,0,0,1224.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-119.99,-9.997,0,-0.01,0,10927.08
mixed_route,1867.0,13.041186,77.619624,0.0,0.0,0.0,0,0,0,1225.0,0,-120.01,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,-0.01,0,10927.08
mixed_route,1868.0,13.041186,77.619624,0.0,0.0,0.0,0,0,0,1226.0,0,-120.01,-20.0,-10.0,1250.0,1,0,-120.01,-10.0,0,0.0,0,10927.08
mixed_route,1869.0,13.041186,77.619624,0.0,0.0,0.0,0,0,0,1227.0,0,-120.01,-20.0,-10.0,1250.0,1,0,-120.01,-10.0,0,0.0,0,10927.08
mixed_route,1870.0,13.041186,77.619624,0.0,0.0,0.0,0,0,0,1228.0,0,-120.01,-20.0,-10.0,1250.0,1,0,-120.01,-10.0,0,0.0,0,10927.08
mixed_route,1871.0,13.041186,77.619624,0.0,0.0,0.0,0,0,0,1229.0,0,-120.01,-20.0,-10.0,1250.0,1,0,-120.01,-10.0,0,0.0,0,10927.08
mixed_route,1872.0,13.041186,77.619624,0.0,0.0,0.0,0,0,0,1230.0,0,-120.01,-20.0,-10.0,1250.0,1,0,-120.01,-10.0,0,0.0,0,10927.08
mixed_route,1873.0,13.041186,77.619624,0.0,0.0,0.0,0,0,0,1231.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.01,-10.0,0,0.01,0,10927.08
mixed_route,1874.0,13.041186,77.619624,0.0,0.0,0.0,0,0,0,1232.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10927.08
mixed_route,1875.0,13.041186,77.619624,0.0,0.0,0.0,0,0,0,1233.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10927.08
mixed_route,1876.0,13.041186,77.619624,0.0,0.0,0.0,0,0,0,1234.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10927.08
mixed_route,1877.0,13.041186,77.619624,0.0,0.0,0.0,0,0,0,1235.0,0,-119.92,-19.983,-9.967,1248.68,1,0,-120.0,-10.0,0,0.08,0,10927.08
mixed_route,1878.0,13.041186,77.619624,0.0,0.0,0.0,0,0,0,1236.0,0,-119.94,-19.988,-9.976,1249.04,1,0,-119.92,-9.967,0,-0.02,0,10927.08
mixed_route,1879.0,13.041186,77.619624,0.0,0.0,0.0,0,0,0,1237.0,0,-119.96,-19.991,-9.982,1249.28,1,0,-119.94,-9.976,0,-0.02,0,10927.08
mixed_route,1880.0,13.041186,77.619624,0.0,0.0,0.0,0,0,0,1238.0,0,-119.97,-19.994,-9.988,1249.52,1,0,-119.96,-9.982,0,-0.01,0,10927.08
mixed_route,1881.0,13.041186,77.619624,15.27,55.0,6.0,0,0,0,1239.0,0,-119.99,-19.997,-9.994,1249.76,1,0,-119.97,-9.988,0,-0.02,0,10942.35
mixed_route,1882.0,13.041186,77.619624,17.97,64.7,2.7,0,0,0,1240.0,0,-119.99,-19.998,-9.997,1249.88,1,0,-119.99,-9.994,0,0.0,0,10960.32
mixed_route,1883.0,13.041186,77.619624,17.27,62.2,-0.7,0,0,0,1241.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-119.99,-9.997,0,-0.01,0,10977.59
mixed_route,1884.0,13.041186,77.619624,20.1,72.4,2.83,0,0,0,1242.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,10997.69
mixed_route,1885.0,13.041186,77.619624,9.45,34.0,-6.0,0,0,0,1243.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11007.14
mixed_route,1886.0,13.041104,77.621674,13.25,47.7,3.8,0,0,0,1244.0,0,-120.01,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,-0.01,0,11020.39
mixed_route,1887.0,13.041104,77.621674,9.76,35.1,-3.49,0,0,0,1245.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.01,-10.0,0,0.01,0,11030.15
mixed_route,1888.0,13.041104,77.621674,16.08,57.9,6.0,0,0,0,1246.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11046.23
mixed_route,1889.0,13.041104,77.621674,7.61,27.4,-6.0,0,0,0,1247.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11053.84
mixed_route,1890.0,13.041104,77.621674,8.27,29.8,0.66,0,0,0,1248.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11062.11
mixed_route,1891.0,13.041404,77.622149,22.66,81.6,6.0,0,0,0,1249.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11084.77
mixed_route,1892.0,13.041404,77.622149,4.7,16.9,-6.0,0,0,0,1250.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11089.47
mixed_route,1893.0,13.041404,77.622149,11.32,40.8,6.0,0,0,0,1251.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11100.79
mixed_route,1894.0,13.041404,77.622149,11.92,42.9,0.6,0,0,0,1252.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11112.71
mixed_route,1895.0,13.041404,77.622149,12.92,46.5,1.0,0,0,0,1253.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11125.63
mixed_route,1896.0,13.041404,77.622149,14.36,51.7,1.44,0,0,0,1254.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11139.99
mixed_route,1897.0,13.041404,77.622149,28.0,100.8,6.0,0,0,0,1255.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11167.99
mixed_route,1898.0,13.041404,77.622149,23.32,84.0,-4.68,0,0,0,1256.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11191.31
mixed_route,1899.0,13.041404,77.622149,16.35,58.9,-6.0,0,0,0,1257.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11207.66
mixed_route,1900.0,13.041404,77.622149,12.35,44.5,-4.0,0,0,0,1258.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11220.01
mixed_route,1901.0,13.041404,77.622149,10.51,37.8,-1.84,0,0,0,1259.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11230.52
mixed_route,1902.0,13.041404,77.622149,10.56,38.0,0.05,0,0,0,1260.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11241.08
mixed_route,1903.0,13.041404,77.622149,16.07,57.9,5.51,0,0,0,1261.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11257.15
mixed_route,1904.0,13.041404,77.622149,10.51,37.8,-5.56,0,0,0,1262.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11267.66
mixed_route,1905.0,13.041404,77.622149,18.54,66.7,6.0,0,0,0,1263.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11286.2
mixed_route,1906.0,13.041404,77.622149,13.08,47.1,-5.46,0,0,0,1264.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11299.28
mixed_route,1907.0,13.041404,77.622149,16.2,58.3,3.12,0,0,0,1265.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11315.48
mixed_route,1908.0,13.041404,77.622149,19.25,69.3,3.05,0,0,0,1266.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11334.73
mixed_route,1909.0,13.041404,77.622149,11.08,39.9,-6.0,0,0,0,1267.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11345.81
mixed_route,1910.0,13.041404,77.622149,21.08,75.9,6.0,0,0,0,1268.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11366.89
mixed_route,1911.0,13.041404,77.622149,16.42,59.1,-4.66,0,0,0,1269.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11383.31
mixed_route,1912.0,13.041404,77.622149,21.46,77.3,5.04,0,0,0,1270.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11404.77
mixed_route,1913.0,13.041404,77.622149,13.36,48.1,-6.0,0,0,0,1271.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11418.13
mixed_route,1914.0,13.041404,77.622149,18.0,64.8,4.64,0,0,0,1272.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11436.13
mixed_route,1915.0,13.041404,77.622149,8.21,29.6,-6.0,0,0,0,1273.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11444.34
mixed_route,1916.0,13.041404,77.622149,8.74,31.5,0.53,0,0,0,1274.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11453.08
mixed_route,1917.0,13.041404,77.622149,21.08,75.9,6.0,0,0,0,1275.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11474.16
mixed_route,1918.0,13.041404,77.622149,14.58,52.5,-6.0,0,0,0,1276.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11488.74
mixed_route,1919.0,13.041404,77.622149,20.24,72.9,5.66,0,0,0,1277.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11508.98
mixed_route,1920.0,13.041404,77.622149,18.35,66.1,-1.89,0,0,0,1278.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11527.33
mixed_route,1921.0,13.041404,77.622149,8.07,29.1,-6.0,0,0,0,1279.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11535.4
mixed_route,1922.0,13.041404,77.622149,15.45,55.6,6.0,0,0,0,1280.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11550.85
mixed_route,1923.0,13.041404,77.622149,12.15,43.7,-3.3,0,0,0,1281.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11563.0
mixed_route,1924.0,13.041404,77.622149,10.9,39.2,-1.25,0,0,0,1282.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11573.9
mixed_route,1925.0,13.041404,77.622149,9.66,34.8,-1.24,0,0,0,1283.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11583.56
mixed_route,1926.0,13.041404,77.622149,10.25,36.9,0.59,0,0,0,1284.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11593.81
mixed_route,1927.0,13.041404,77.622149,19.52,70.3,6.0,0,0,0,1285.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11613.33
mixed_route,1928.0,13.038125,77.625965,18.56,66.8,-0.96,0,0,0,1286.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11631.89
mixed_route,1929.0,13.038125,77.625965,19.1,68.8,0.54,0,0,0,1287.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11650.99
mixed_route,1930.0,13.038125,77.625965,11.1,40.0,-6.0,0,0,0,1288.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11662.09
mixed_route,1931.0,13.038478,77.625733,15.17,54.6,4.07,0,0,0,1289.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11677.26
mixed_route,1932.0,13.038478,77.625733,17.14,61.7,1.97,0,0,0,1290.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11694.4
mixed_route,1933.0,13.038478,77.625733,4.89,17.6,-6.0,0,0,0,1291.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11699.29
mixed_route,1934.0,13.038478,77.625733,19.44,70.0,6.0,0,0,0,1292.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11718.73
mixed_route,1935.0,13.038478,77.625733,6.29,22.6,-6.0,0,0,0,1293.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11725.02
mixed_route,1936.0,13.038478,77.625733,8.4,30.2,2.11,0,0,0,1294.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11733.42
mixed_route,1937.0,13.038478,77.625733,23.71,85.4,6.0,0,0,0,1295.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11757.13
mixed_route,1938.0,13.038478,77.625733,8.95,32.2,-6.0,0,0,0,1296.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11766.08
mixed_route,1939.0,13.038478,77.625733,14.07,50.7,5.12,0,0,0,1297.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11780.15
mixed_route,1940.0,13.038478,77.625733,10.12,36.4,-3.95,0,0,0,1298.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11790.27
mixed_route,1941.0,13.038478,77.625733,16.02,57.7,5.9,0,0,0,1299.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11806.29
mixed_route,1942.0,13.038478,77.625733,25.03,90.1,6.0,0,0,0,1300.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11831.32
mixed_route,1943.0,13.038478,77.625733,17.55,63.2,-6.0,0,0,0,1301.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11848.87
mixed_route,1944.0,13.038478,77.625733,2.63,9.5,-6.0,0,0,0,1302.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11851.5
mixed_route,1945.0,13.038478,77.625733,12.09,43.5,6.0,0,0,0,1303.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11863.59
mixed_route,1946.0,13.038478,77.625733,11.66,42.0,-0.43,0,0,0,1304.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11875.25
mixed_route,1947.0,13.038478,77.625733,23.14,83.3,6.0,0,0,0,1305.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11898.39
mixed_route,1948.0,13.038478,77.625733,17.46,62.8,-5.68,0,0,0,1306.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11915.85
mixed_route,1949.0,13.038478,77.625733,19.32,69.6,1.86,0,0,0,1307.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11935.17
mixed_route,1950.0,13.038478,77.625733,4.52,16.3,-6.0,0,0,0,1308.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11939.69
mixed_route,1951.0,13.038478,77.625733,26.63,95.9,6.0,0,0,0,1309.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11966.32
mixed_route,1952.0,13.038478,77.625733,1.0,3.6,-6.0,0,0,0,1310.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11967.32
mixed_route,1953.0,13.038478,77.625733,25.68,92.5,6.0,0,0,0,1311.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11993.0
mixed_route,1954.0,13.038478,77.625733,5.57,20.0,-6.0,0,0,0,1312.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11998.57
mixed_route,1955.0,13.038478,77.625733,0.0,0.0,-5.57,0,0,0,1313.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11998.57
mixed_route,1956.0,13.038478,77.625733,0.0,0.0,0.0,0,0,0,1314.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11998.57
mixed_route,1957.0,13.038478,77.625733,0.0,0.0,0.0,0,0,0,1315.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11998.57
mixed_route,1958.0,13.038478,77.625733,0.0,0.0,0.0,0,0,0,1316.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11998.57
mixed_route,1959.0,13.038478,77.625733,0.0,0.0,0.0,0,0,0,1317.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11998.57
mixed_route,1960.0,13.038478,77.625733,0.0,0.0,0.0,0,0,0,1318.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11998.57
mixed_route,1961.0,13.038478,77.625733,0.0,0.0,0.0,0,0,0,1319.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11998.57
mixed_route,1962.0,13.038478,77.625733,0.0,0.0,0.0,0,0,0,1320.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11998.57
mixed_route,1963.0,13.038478,77.625733,0.0,0.0,0.0,0,0,0,1321.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11998.57
mixed_route,1964.0,13.038478,77.625733,0.0,0.0,0.0,0,0,0,1322.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11998.57
mixed_route,1965.0,13.038478,77.625733,0.0,0.0,0.0,0,0,0,1323.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11998.57
mixed_route,1966.0,13.038478,77.625733,0.0,0.0,0.0,0,0,0,1324.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11998.57
mixed_route,1967.0,13.038478,77.625733,0.0,0.0,0.0,0,0,0,1325.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11998.57
mixed_route,1968.0,13.038478,77.625733,0.0,0.0,0.0,0,0,0,1326.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11998.57
mixed_route,1969.0,13.038478,77.625733,0.0,0.0,0.0,0,0,0,1327.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11998.57
mixed_route,1970.0,13.038478,77.625733,0.0,0.0,0.0,0,0,0,1328.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11998.57
mixed_route,1971.0,13.038478,77.625733,0.0,0.0,0.0,0,0,0,1329.0,0,-120.0,-20.0,-10.0,1250.0,1,0,-120.0,-10.0,0,0.0,0,11998.57
mixed_route,1972.0,13.038478,77.625733,24.99,90.0,6.0,0,0,0,1330.0,0,-119.84,-19.965,-9.931,1247.24,1,0,-120.0,-10.0,0,0.16,0,12023.56
mixed_route,1973.0,13.038478,77.625733,18.19,65.5,-6.0,0,0,0,1331.0,0,-119.79,-19.956,-9.913,1246.52,1,0,-119.84,-9.931,0,0.05,0,12041.75
mixed_route,1974.0,13.038478,77.625733,13.49,48.6,-4.7,0,0,0,1332.0,0,-119.85,-19.968,-9.937,1247.48,1,0,-119.79,-9.913,0,-0.06,0,12055.24
mixed_route,1975.0,13.038478,77.625733,10.93,39.3,-2.56,0,0,0,1333.0,0,-119.9,-19.979,-9.958,1248.32,1,0,-119.85,-9.937,0,-0.05,0,12066.17
